"category"	"over_represented_pvalue"	"under_represented_pvalue"	"numDEInCat"	"numInCat"	"term"	"ontology"
"GO:2000347"	0.498340217368412	0.872795676799636	1	5	"positive regulation of hepatocyte proliferation"	"BP"
"GO:0001030"	0.498401399521786	0.872759484017884	1	5	"RNA polymerase III type 1 promoter DNA binding"	"MF"
"GO:0001031"	0.498401399521786	0.872759484017884	1	5	"RNA polymerase III type 2 promoter DNA binding"	"MF"
"GO:0080084"	0.498401399521786	0.872759484017884	1	5	"5S rDNA binding"	"MF"
"GO:0030397"	0.498413162486148	0.872752524753411	1	5	"membrane disassembly"	"BP"
"GO:0051081"	0.498413162486148	0.872752524753411	1	5	"nuclear envelope disassembly"	"BP"
"GO:1902837"	0.498429829930981	0.872742663451955	1	5	"amino acid import into cell"	"BP"
"GO:0009595"	0.498446406322895	0.736579041252437	3	21	"detection of biotic stimulus"	"BP"
"GO:0048739"	0.498548685232451	0.872672327888446	1	5	"cardiac muscle fiber development"	"BP"
"GO:0015368"	0.498553221206361	0.872669643099329	1	5	"calcium:cation antiporter activity"	"MF"
"GO:0047184"	0.498590069086754	0.872647831899782	1	5	"1-acylglycerophosphocholine O-acyltransferase activity"	"MF"
"GO:0006003"	0.498637856070815	0.872619541851941	1	5	"fructose 2,6-bisphosphate metabolic process"	"BP"
"GO:0001784"	0.49870040014365	0.687306811031753	5	36	"phosphotyrosine binding"	"MF"
"GO:0019695"	0.498777779980086	0.872536682417039	1	5	"choline metabolic process"	"BP"
"GO:0032651"	0.498793697838538	0.686855796793001	5	37	"regulation of interleukin-1 beta production"	"BP"
"GO:0070697"	0.498866075903231	0.872484377316166	1	5	"activin receptor binding"	"MF"
"GO:0003211"	0.498874049267945	0.872479653316948	1	5	"cardiac ventricle formation"	"BP"
"GO:2000389"	0.498876041692347	0.872478472850309	1	5	"regulation of neutrophil extravasation"	"BP"
"GO:2000391"	0.498876041692347	0.872478472850309	1	5	"positive regulation of neutrophil extravasation"	"BP"
"GO:0090188"	0.498885872042705	0.872472648437029	1	5	"negative regulation of pancreatic juice secretion"	"BP"
"GO:0070141"	0.498905251485627	0.872461165753157	1	5	"response to UV-A"	"BP"
"GO:0001618"	0.498928993657863	0.782273452501875	2	13	"virus receptor activity"	"MF"
"GO:0060431"	0.498941517364096	0.872439675679577	1	5	"primary lung bud formation"	"BP"
"GO:1900086"	0.498944642402323	0.872437823760292	1	5	"positive regulation of peptidyl-tyrosine autophosphorylation"	"BP"
"GO:1902965"	0.498944642402323	0.872437823760293	1	5	"regulation of protein localization to early endosome"	"BP"
"GO:1902966"	0.498944642402323	0.872437823760293	1	5	"positive regulation of protein localization to early endosome"	"BP"
"GO:1905666"	0.498944642402323	0.872437823760293	1	5	"regulation of protein localization to endosome"	"BP"
"GO:1905668"	0.498944642402323	0.872437823760293	1	5	"positive regulation of protein localization to endosome"	"BP"
"GO:0097283"	0.49895738480503	0.872430272348659	1	5	"keratinocyte apoptotic process"	"BP"
"GO:1902172"	0.49895738480503	0.872430272348659	1	5	"regulation of keratinocyte apoptotic process"	"BP"
"GO:0042737"	0.498975115235408	0.872419764436337	1	5	"drug catabolic process"	"BP"
"GO:0060526"	0.499016578901223	0.872395188808057	1	5	"prostate glandular acinus morphogenesis"	"BP"
"GO:0060527"	0.499016578901223	0.872395188808057	1	5	"prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis"	"BP"
"GO:0060272"	0.499017525840564	0.872394627514672	1	5	"embryonic skeletal joint morphogenesis"	"BP"
"GO:0090599"	0.499033153409187	0.872385364162162	1	5	"alpha-glucosidase activity"	"MF"
"GO:0061047"	0.499074949465948	0.87236058706458	1	5	"positive regulation of branching involved in lung morphogenesis"	"BP"
"00460"	0.499132256969188	0.872326609427643	1	5	"Cyanoamino acid metabolism"	"KEGG"
"GO:1902563"	0.499133410634238	0.872325925354051	1	5	"regulation of neutrophil activation"	"BP"
"GO:0051987"	0.499135160878781	0.872324887532665	1	5	"positive regulation of attachment of spindle microtubules to kinetochore"	"BP"
"GO:0046501"	0.499161347651078	0.87230935924411	1	5	"protoporphyrinogen IX metabolic process"	"BP"
"GO:1905936"	0.499217171187235	0.86793289754515	1	6	"regulation of germ cell proliferation"	"BP"
"GO:2000254"	0.499217171187235	0.86793289754515	1	6	"regulation of male germ cell proliferation"	"BP"
"GO:0045637"	0.499239214717735	0.598370688760068	19	150	"regulation of myeloid cell differentiation"	"BP"
"GO:0060158"	0.499248064295684	0.87225792883555	1	5	"phospholipase C-activating dopamine receptor signaling pathway"	"BP"
"GO:0086016"	0.499280177638575	0.872238879362766	1	5	"AV node cell action potential"	"BP"
"GO:0086027"	0.499280177638575	0.872238879362766	1	5	"AV node cell to bundle of His cell signaling"	"BP"
"GO:0098821"	0.499310432556677	0.872220930580825	1	5	"BMP receptor activity"	"MF"
"GO:0015925"	0.499330786618463	0.872208854547877	1	5	"galactosidase activity"	"MF"
"GO:0070672"	0.499337614369153	0.872204803479506	1	5	"response to interleukin-15"	"BP"
"GO:0016413"	0.499340941901341	0.872202829146131	1	5	"O-acetyltransferase activity"	"MF"
"GO:0071225"	0.499344241974222	0.872200871083597	1	5	"cellular response to muramyl dipeptide"	"BP"
"GO:0006548"	0.499353890899636	0.87219514589088	1	5	"histidine catabolic process"	"BP"
"GO:0030643"	0.49935857569187	0.872192366105392	1	5	"cellular phosphate ion homeostasis"	"BP"
"GO:0072501"	0.49935857569187	0.872192366105392	1	5	"cellular divalent inorganic anion homeostasis"	"BP"
"GO:0072502"	0.49935857569187	0.872192366105392	1	5	"cellular trivalent inorganic anion homeostasis"	"BP"
"GO:0032276"	0.499406680900058	0.872163819888714	1	5	"regulation of gonadotropin secretion"	"BP"
"GO:0046880"	0.499406680900058	0.872163819888714	1	5	"regulation of follicle-stimulating hormone secretion"	"BP"
"GO:1904746"	0.499417205093793	0.872157574137374	1	5	"negative regulation of apoptotic process involved in development"	"BP"
"GO:2000324"	0.499465657543601	0.872128816631001	1	5	"positive regulation of glucocorticoid receptor signaling pathway"	"BP"
"GO:0005416"	0.499471366610474	0.872125427901798	1	5	"cation:amino acid symporter activity"	"MF"
"GO:0032328"	0.499472461698807	0.872124777888203	1	5	"alanine transport"	"BP"
"GO:0071787"	0.499496526794292	0.872110492866877	1	5	"endoplasmic reticulum tubular network formation"	"BP"
"GO:0015562"	0.499496893106932	0.872110275417474	1	5	"efflux transmembrane transporter activity"	"MF"
"GO:0001884"	0.499498651097978	0.872109231833315	1	5	"pyrimidine nucleoside binding"	"MF"
"GO:0031547"	0.499505263163004	0.87210530670099	1	5	"brain-derived neurotrophic factor receptor signaling pathway"	"BP"
"GO:0002002"	0.499513976219185	0.872100134238685	1	5	"regulation of angiotensin levels in blood"	"BP"
"GO:1901897"	0.499514720529751	0.872099692376656	1	5	"regulation of relaxation of cardiac muscle"	"BP"
"GO:0001922"	0.499514720682695	0.872099692284885	1	5	"B-1 B cell homeostasis"	"BP"
"GO:0010571"	0.499514720682695	0.872099692284885	1	5	"positive regulation of nuclear cell cycle DNA replication"	"BP"
"GO:0010572"	0.499514720682695	0.872099692284885	1	5	"positive regulation of platelet activation"	"BP"
"GO:0021540"	0.499514720682695	0.872099692284885	1	5	"corpus callosum morphogenesis"	"BP"
"GO:0021559"	0.499514720682695	0.872099692284885	1	5	"trigeminal nerve development"	"BP"
"GO:0030223"	0.499514720682695	0.872099692284885	1	5	"neutrophil differentiation"	"BP"
"GO:0033629"	0.499514720682695	0.872099692284885	1	5	"negative regulation of cell adhesion mediated by integrin"	"BP"
"GO:0045322"	0.499514720682695	0.872099692284885	1	5	"unmethylated CpG binding"	"MF"
"GO:0060763"	0.499514720682695	0.872099692284885	1	5	"mammary duct terminal end bud growth"	"BP"
"GO:0070087"	0.499514720682695	0.872099692284885	1	5	"chromo shadow domain binding"	"MF"
"GO:0070728"	0.499514720682695	0.872099692284885	1	5	"leucine binding"	"MF"
"GO:0090527"	0.499514720682695	0.872099692284885	1	5	"actin filament reorganization"	"BP"
"GO:1902285"	0.499514720682695	0.872099692284885	1	5	"semaphorin-plexin signaling pathway involved in neuron projection guidance"	"BP"
"GO:1904259"	0.499514720682695	0.872099692284885	1	5	"regulation of basement membrane assembly involved in embryonic body morphogenesis"	"BP"
"GO:1904261"	0.499514720682695	0.872099692284885	1	5	"positive regulation of basement membrane assembly involved in embryonic body morphogenesis"	"BP"
"GO:2001197"	0.499514720682695	0.872099692284885	1	5	"basement membrane assembly involved in embryonic body morphogenesis"	"BP"
"GO:0003406"	0.499514720682695	0.872099692284885	1	5	"retinal pigment epithelium development"	"BP"
"GO:0004439"	0.499514720682695	0.872099692284885	1	5	"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity"	"MF"
"GO:0031585"	0.499514720682695	0.872099692284885	1	5	"regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity"	"BP"
"GO:0031944"	0.499514720682695	0.872099692284885	1	5	"negative regulation of glucocorticoid metabolic process"	"BP"
"GO:0031947"	0.499514720682695	0.872099692284885	1	5	"negative regulation of glucocorticoid biosynthetic process"	"BP"
"GO:0032484"	0.499514720682695	0.872099692284885	1	5	"Ral protein signal transduction"	"BP"
"GO:0034638"	0.499514720682695	0.872099692284885	1	5	"phosphatidylcholine catabolic process"	"BP"
"GO:0035615"	0.499514720682695	0.872099692284885	1	5	"clathrin adaptor activity"	"MF"
"GO:0042297"	0.499514720682695	0.872099692284885	1	5	"vocal learning"	"BP"
"GO:0046618"	0.499514720682695	0.872099692284885	1	5	"drug export"	"BP"
"GO:0060406"	0.499514720682695	0.872099692284885	1	5	"positive regulation of penile erection"	"BP"
"GO:0060605"	0.499514720682695	0.872099692284885	1	5	"tube lumen cavitation"	"BP"
"GO:0060662"	0.499514720682695	0.872099692284885	1	5	"salivary gland cavitation"	"BP"
"GO:0070424"	0.499514720682695	0.872099692284885	1	5	"regulation of nucleotide-binding oligomerization domain containing signaling pathway"	"BP"
"GO:0070432"	0.499514720682695	0.872099692284885	1	5	"regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway"	"BP"
"GO:0072602"	0.499514720682695	0.872099692284885	1	5	"interleukin-4 secretion"	"BP"
"GO:0098596"	0.499514720682695	0.872099692284885	1	5	"imitative learning"	"BP"
"GO:0098748"	0.499514720682695	0.872099692284885	1	5	"endocytic adaptor activity"	"MF"
"GO:0002757"	0.500203527939207	0.580745204019498	28	218	"immune response-activating signal transduction"	"BP"
"GO:1904589"	0.500534462722855	0.594827550698481	20	155	"regulation of protein import"	"BP"
"GO:0090141"	0.500541775807457	0.780998321525044	2	13	"positive regulation of mitochondrial fission"	"BP"
"GO:0005524"	0.500548141770646	0.535636940883057	153	1193	"ATP binding"	"MF"
"GO:0001965"	0.500576816917896	0.734749970385195	3	21	"G-protein alpha-subunit binding"	"MF"
"GO:0048368"	0.501995611457692	0.779845269971861	2	13	"lateral mesoderm development"	"BP"
"GO:0007093"	0.502434196413495	0.615116219502317	13	101	"mitotic cell cycle checkpoint"	"BP"
"GO:0005540"	0.502712449589143	0.779275483043373	2	13	"hyaluronic acid binding"	"MF"
"GO:0060760"	0.502834277679495	0.703634705650822	4	29	"positive regulation of response to cytokine stimulus"	"BP"
"GO:0007269"	0.503122243049994	0.624484805829615	11	84	"neurotransmitter secretion"	"BP"
"GO:0099643"	0.503122243049994	0.624484805829615	11	84	"signal release from synapse"	"BP"
"05212"	0.503390746115866	0.637258620985455	9	68	"Pancreatic cancer"	"KEGG"
"GO:0035305"	0.50358070734407	0.637077192448703	9	68	"negative regulation of dephosphorylation"	"BP"
"GO:0051787"	0.503947783692919	0.778291614490458	2	13	"misfolded protein binding"	"MF"
"GO:0031329"	0.504275423611998	0.55214843390584	59	468	"regulation of cellular catabolic process"	"BP"
"GO:0042542"	0.504459309746827	0.617634111357091	12	95	"response to hydrogen peroxide"	"BP"
"GO:1902305"	0.504775004397839	0.681372297334235	5	37	"regulation of sodium ion transmembrane transport"	"BP"
"GO:0070696"	0.504796320818317	0.777614374918437	2	13	"transmembrane receptor protein serine/threonine kinase binding"	"MF"
"GO:1901881"	0.504959620620775	0.777483907187646	2	13	"positive regulation of protein depolymerization"	"BP"
"GO:0050855"	0.504994599924411	0.777455954988369	2	13	"regulation of B cell receptor signaling pathway"	"BP"
"GO:0009880"	0.505049070687217	0.665706782726669	6	45	"embryonic pattern specification"	"BP"
"GO:0006656"	0.505291132385672	0.775787752304934	2	14	"phosphatidylcholine biosynthetic process"	"BP"
"GO:0048156"	0.505567278266063	0.776998041539287	2	13	"tau protein binding"	"MF"
"GO:2000353"	0.50566801341003	0.776917438695345	2	13	"positive regulation of endothelial cell apoptotic process"	"BP"
"GO:0030011"	0.506232290365252	0.776465629924849	2	13	"maintenance of cell polarity"	"BP"
"GO:0050832"	0.506311126249778	0.774967446564025	2	14	"defense response to fungus"	"BP"
"GO:0031683"	0.5065554939057	0.729583084852297	3	21	"G-protein beta/gamma-subunit complex binding"	"MF"
"GO:0010766"	0.50657443237083	0.776191429583113	2	13	"negative regulation of sodium ion transport"	"BP"
"GO:0060252"	0.506760856045422	0.776041945331547	2	13	"positive regulation of glial cell proliferation"	"BP"
"GO:2000369"	0.506920826916598	0.775913627258324	2	13	"regulation of clathrin-dependent endocytosis"	"BP"
"GO:0030225"	0.506989859070276	0.699894889164065	4	29	"macrophage differentiation"	"BP"
"GO:0051044"	0.507511041106858	0.775439836151488	2	13	"positive regulation of membrane protein ectodomain proteolysis"	"BP"
"GO:0042762"	0.507522801006283	0.775430390196793	2	13	"regulation of sulfur metabolic process"	"BP"
"GO:0009566"	0.507895433599107	0.625686000462128	10	78	"fertilization"	"BP"
"GO:0071173"	0.508562078481347	0.698474342526803	4	29	"spindle assembly checkpoint"	"BP"
"GO:0031331"	0.509188991506013	0.564533799161077	34	267	"positive regulation of cellular catabolic process"	"BP"
"GO:0048609"	0.50931611129566	0.547599867281912	58	460	"multicellular organismal reproductive process"	"BP"
"GO:2000479"	0.509357269997742	0.773954121457908	2	13	"regulation of cAMP-dependent protein kinase activity"	"BP"
"GO:0009954"	0.509799213985923	0.773597650969437	2	13	"proximal/distal pattern formation"	"BP"
"GO:0051386"	0.509876067026699	0.773535628997775	2	13	"regulation of neurotrophin TRK receptor signaling pathway"	"BP"
"GO:0055022"	0.51004367324568	0.773400333872241	2	13	"negative regulation of cardiac muscle tissue growth"	"BP"
"GO:0061117"	0.51004367324568	0.773400333872241	2	13	"negative regulation of heart growth"	"BP"
"GO:0043090"	0.510094244428932	0.773359502772145	2	13	"amino acid import"	"BP"
"GO:1901379"	0.510280880911653	0.676288802895934	5	37	"regulation of potassium ion transmembrane transport"	"BP"
"GO:0006577"	0.510532990248986	0.773005084477541	2	13	"amino-acid betaine metabolic process"	"BP"
"GO:0006700"	0.510565819116743	0.772978552697563	2	13	"C21-steroid hormone biosynthetic process"	"BP"
"GO:0010972"	0.510799985452513	0.696446983746094	4	29	"negative regulation of G2/M transition of mitotic cell cycle"	"BP"
"GO:0060341"	0.510975640439323	0.534967104124686	91	723	"regulation of cellular localization"	"BP"
"GO:0001701"	0.51132739533048	0.553050236984648	45	353	"in utero embryonic development"	"BP"
"GO:0021543"	0.511402018964561	0.606485392935618	13	100	"pallium development"	"BP"
"GO:0023019"	0.51152896857908	0.772199365060536	2	13	"signal transduction involved in regulation of gene expression"	"BP"
"GO:0019068"	0.511646588448481	0.724371658802677	3	22	"virion assembly"	"BP"
"GO:0035690"	0.512042147766401	0.659149342111626	6	45	"cellular response to drug"	"BP"
"GO:0048863"	0.512203542018966	0.597816447348717	15	115	"stem cell differentiation"	"BP"
"GO:0004112"	0.512213838516608	0.724646765117153	3	21	"cyclic-nucleotide phosphodiesterase activity"	"MF"
"00240"	0.512218782237863	0.615173319048619	11	89	"Pyrimidine metabolism"	"KEGG"
"GO:0000266"	0.512332421731649	0.674385817135312	5	37	"mitochondrial fission"	"BP"
"GO:0042407"	0.512333759919662	0.770089338079366	2	14	"cristae formation"	"BP"
"GO:0007569"	0.512428997332598	0.621308913684193	10	78	"cell aging"	"BP"
"GO:0006517"	0.512468834353494	0.771437548275832	2	13	"protein deglycosylation"	"BP"
"GO:0048524"	0.512652252316623	0.621092923540235	10	78	"positive regulation of viral process"	"BP"
"GO:0032623"	0.512778917769532	0.646263570014819	7	53	"interleukin-2 production"	"BP"
"GO:0090036"	0.513078255042499	0.770942802029839	2	13	"regulation of protein kinase C signaling"	"BP"
"GO:0046634"	0.513119549921611	0.627777744587213	9	69	"regulation of alpha-beta T cell activation"	"BP"
"GO:0043923"	0.513868802886122	0.770300101957409	2	13	"positive regulation by host of viral transcription"	"BP"
"GO:0042089"	0.514124779145119	0.613730669241407	11	85	"cytokine biosynthetic process"	"BP"
"GO:0042107"	0.514124779145119	0.613730669241407	11	85	"cytokine metabolic process"	"BP"
"GO:0051784"	0.514144343164763	0.657168053155011	6	45	"negative regulation of nuclear division"	"BP"
"04614"	0.514650512826825	0.769663575953181	2	13	"Renin-angiotensin system"	"KEGG"
"GO:0098751"	0.514895903107628	0.692720114419011	4	29	"bone cell development"	"BP"
