"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0047800",0.999999999973866,0.846525307808157,0,1,"cysteamine dioxygenase activity","MF"
"GO:0031651",0.999999999973954,0.847905240106576,0,1,"negative regulation of heat generation","BP"
"GO:0031699",0.999999999973954,0.847905240106576,0,1,"beta-3 adrenergic receptor binding","MF"
"GO:0033575",0.99999999997422,0.840941454690888,0,1,"protein glycosylation at cell surface","BP"
"GO:0033580",0.99999999997422,0.840941454690888,0,1,"protein galactosylation at cell surface","BP"
"GO:0042125",0.99999999997422,0.840941454690888,0,1,"protein galactosylation","BP"
"GO:0047276",0.99999999997422,0.840941454690888,0,1,"N-acetyllactosaminide 3-alpha-galactosyltransferase activity","MF"
"GO:1904571",0.999999999974517,0.808265162922123,0,1,"positive regulation of selenocysteine incorporation","BP"
"GO:0004152",0.999999999974542,0.812616611878799,0,1,"dihydroorotate dehydrogenase activity","MF"
"GO:0070836",0.999999999974629,0.834426885467777,0,1,"caveola assembly","BP"
"GO:0032599",0.999999999974655,0.809371317282499,0,1,"protein transport out of membrane raft","BP"
"GO:0032600",0.999999999974655,0.809371317282499,0,1,"chemokine receptor transport out of membrane raft","BP"
"GO:0032913",0.999999999974655,0.809371317282499,0,1,"negative regulation of transforming growth factor beta3 production","BP"
"GO:0033606",0.999999999974655,0.809371317282499,0,1,"chemokine receptor transport within lipid bilayer","BP"
"GO:0034102",0.999999999974655,0.809371317282499,0,1,"erythrocyte clearance","BP"
"GO:0034106",0.999999999974655,0.809371317282499,0,1,"regulation of erythrocyte clearance","BP"
"GO:0034107",0.999999999974655,0.809371317282499,0,1,"negative regulation of erythrocyte clearance","BP"
"GO:0034119",0.999999999974655,0.809371317282499,0,1,"negative regulation of erythrocyte aggregation","BP"
"GO:0042103",0.999999999974655,0.809371317282499,0,1,"positive regulation of T cell homeostatic proliferation","BP"
"GO:0046014",0.999999999974655,0.809371317282499,0,1,"negative regulation of T cell homeostatic proliferation","BP"
"GO:0015993",0.999999999974726,0.832541116628793,0,1,"molecular hydrogen transport","BP"
"GO:0047988",0.999999999974726,0.832541116628793,0,1,"hydroxyacid-oxoacid transhydrogenase activity","MF"
"GO:0004482",0.999999999974794,0.83605542463111,0,1,"mRNA (guanine-N7-)-methyltransferase activity","MF"
"GO:0019778",0.999999999974794,0.83605542463111,0,1,"Atg12 activating enzyme activity","MF"
"GO:0019779",0.999999999974794,0.83605542463111,0,1,"Atg8 activating enzyme activity","MF"
"GO:0039521",0.999999999974794,0.83605542463111,0,1,"suppression by virus of host autophagy","BP"
"GO:0090157",0.999999999974794,0.83605542463111,0,1,"negative regulation of sphingolipid biosynthesis involved in cellular sphingolipid homeostasis","BP"
"GO:0045031",0.999999999974881,0.845997967371226,0,1,"ATP-activated adenosine receptor activity","MF"
"GO:0045032",0.999999999974881,0.845997967371226,0,1,"ADP-activated adenosine receptor activity","MF"
"GO:0007495",0.999999999974989,0.828179684239602,0,1,"visceral mesoderm-endoderm interaction involved in midgut development","BP"
"GO:0033721",0.999999999975096,0.832149941223868,0,1,"aldehyde dehydrogenase (NADP+) activity","MF"
"GO:0004420",0.999999999975193,0.842464449819235,0,1,"hydroxymethylglutaryl-CoA reductase (NADPH) activity","MF"
"GO:0042282",0.999999999975193,0.842464449819235,0,1,"hydroxymethylglutaryl-CoA reductase activity","MF"
"GO:0031437",0.99999999997526,0.813572923209381,0,1,"regulation of mRNA cleavage","BP"
"GO:0031438",0.99999999997526,0.813572923209381,0,1,"negative regulation of mRNA cleavage","BP"
"GO:0047291",0.99999999997526,0.813572923209381,0,1,"lactosylceramide alpha-2,3-sialyltransferase activity","MF"
"GO:1904720",0.99999999997526,0.813572923209381,0,1,"regulation of mRNA endonucleolytic cleavage involved in unfolded protein response","BP"
"GO:1904721",0.99999999997526,0.813572923209381,0,1,"negative regulation of mRNA endonucleolytic cleavage involved in unfolded protein response","BP"
"GO:0003974",0.999999999975424,0.798831311200749,0,1,"UDP-N-acetylglucosamine 4-epimerase activity","MF"
"GO:0003978",0.999999999975424,0.798831311200749,0,1,"UDP-glucose 4-epimerase activity","MF"
"GO:0033989",0.999999999975477,0.816962415841669,0,1,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity","MF"
"GO:0036111",0.999999999975477,0.816962415841669,0,1,"very long-chain fatty-acyl-CoA metabolic process","BP"
"GO:0044594",0.999999999975477,0.816962415841669,0,1,"17-beta-hydroxysteroid dehydrogenase (NAD+) activity","MF"
"GO:0021633",0.999999999975608,0.841900875134432,0,1,"optic nerve structural organization","BP"
"GO:1904409",0.999999999975675,0.825222952994457,0,1,"regulation of secretory granule organization","BP"
"GO:1904411",0.999999999975675,0.825222952994457,0,1,"positive regulation of secretory granule organization","BP"
"GO:0090119",0.999999999975755,0.790669940614386,0,1,"vesicle-mediated cholesterol transport","BP"
"GO:1990926",0.999999999975755,0.790669940614386,0,1,"short-term synaptic potentiation","BP"
"GO:0004647",0.999999999975857,0.798703383497849,0,1,"phosphoserine phosphatase activity","MF"
"GO:0015501",0.999999999975878,0.812236771376774,0,1,"glutamate:sodium symporter activity","MF"
"GO:0090341",0.999999999975879,0.809251616036123,0,1,"negative regulation of secretion of lysosomal enzymes","BP"
"GO:0045013",0.999999999975986,0.812178138699957,0,1,"carbon catabolite repression of transcription","BP"
"GO:0045014",0.999999999975986,0.812178138699957,0,1,"negative regulation of transcription by glucose","BP"
"GO:0070481",0.999999999976076,0.803335956344876,0,1,"nuclear-transcribed mRNA catabolic process, non-stop decay","BP"
"GO:0050277",0.999999999976117,0.822770468999768,0,1,"sedoheptulokinase activity","MF"
"GO:0086072",0.999999999976217,0.807842566684012,0,1,"AV node cell-bundle of His cell adhesion involved in cell communication","BP"
"GO:0086082",0.999999999976217,0.807842566684012,0,1,"cell adhesive protein binding involved in AV node cell-bundle of His cell communication","MF"
"GO:1903280",0.99999999997628,0.848112912924985,0,1,"negative regulation of calcium:sodium antiporter activity","BP"
"GO:0060668",0.999999999976431,0.812461950752692,0,1,"regulation of branching involved in salivary gland morphogenesis by extracellular matrix-epithelial cell signaling","BP"
"GO:0015675",0.999999999976437,0.804475415286031,0,1,"nickel cation transport","BP"
"GO:0046293",0.999999999976634,0.847256551762656,0,1,"formaldehyde biosynthetic process","BP"
"GO:0007538",0.999999999976665,0.848180740935027,0,1,"primary sex determination","BP"
"GO:0007542",0.999999999976665,0.848180740935027,0,1,"primary sex determination, germ-line","BP"
"GO:0019100",0.999999999976665,0.848180740935027,0,1,"male germ-line sex determination","BP"
"GO:0008628",0.999999999976786,0.838791892917603,0,1,"hormone-mediated apoptotic signaling pathway","BP"
"GO:0038052",0.999999999976786,0.838791892917603,0,1,"RNA polymerase II transcription factor activity, estrogen-activated sequence-specific DNA binding","MF"
"GO:1903924",0.999999999976786,0.838791892917603,0,1,"estradiol binding","MF"
"GO:0042806",0.999999999976803,0.734417474063182,0,1,"fucose binding","MF"
"GO:0004657",0.999999999976821,0.799285635806518,0,1,"proline dehydrogenase activity","MF"
"GO:0006562",0.999999999976821,0.799285635806518,0,1,"proline catabolic process","BP"
"GO:0009184",0.999999999976977,0.845671043311782,0,1,"purine deoxyribonucleoside diphosphate catabolic process","BP"
"GO:0009192",0.999999999976977,0.845671043311782,0,1,"deoxyribonucleoside diphosphate catabolic process","BP"
"GO:0044716",0.999999999976977,0.845671043311782,0,1,"8-oxo-GDP phosphatase activity","MF"
"GO:0044717",0.999999999976977,0.845671043311782,0,1,"8-hydroxy-dADP phosphatase activity","MF"
"GO:0046056",0.999999999976977,0.845671043311782,0,1,"dADP metabolic process","BP"
"GO:0046057",0.999999999976977,0.845671043311782,0,1,"dADP catabolic process","BP"
"GO:0046067",0.999999999976977,0.845671043311782,0,1,"dGDP catabolic process","BP"
"GO:0046712",0.999999999976977,0.845671043311782,0,1,"GDP catabolic process","BP"
"GO:0001207",0.999999999977074,0.813454326555403,0,1,"histone displacement","BP"
"GO:0051039",0.999999999977074,0.813454326555403,0,1,"positive regulation of transcription involved in meiotic cell cycle","BP"
"GO:0017198",0.999999999977212,0.764178360031129,0,1,"N-terminal peptidyl-serine acetylation","BP"
"GO:0018002",0.999999999977212,0.764178360031129,0,1,"N-terminal peptidyl-glutamic acid acetylation","BP"
"GO:0030920",0.999999999977212,0.764178360031129,0,1,"peptidyl-serine acetylation","BP"
"GO:1990189",0.999999999977212,0.764178360031129,0,1,"peptide-serine-N-acetyltransferase activity","MF"
"GO:1990190",0.999999999977212,0.764178360031129,0,1,"peptide-glutamate-N-acetyltransferase activity","MF"
"GO:0022865",0.99999999997725,0.818181688909058,0,1,"transmembrane electron transfer carrier","MF"
"GO:1903905",0.99999999997725,0.818181688909058,0,1,"positive regulation of establishment of T cell polarity","BP"
"GO:0004496",0.999999999977258,0.805966579591945,0,1,"mevalonate kinase activity","MF"
"GO:2000195",0.999999999977258,0.805966579591945,0,1,"negative regulation of female gonad development","BP"
"GO:2000355",0.999999999977258,0.805966579591945,0,1,"negative regulation of ovarian follicle development","BP"
"GO:0031727",0.999999999977311,0.812377904679295,0,1,"CCR2 chemokine receptor binding","MF"
"GO:1901534",0.999999999977445,0.826692706162775,0,1,"positive regulation of hematopoietic progenitor cell differentiation","BP"
"GO:2000174",0.999999999977445,0.826692706162775,0,1,"regulation of pro-T cell differentiation","BP"
"GO:2000176",0.999999999977445,0.826692706162775,0,1,"positive regulation of pro-T cell differentiation","BP"
"GO:0004949",0.999999999977568,0.846513485341812,0,1,"cannabinoid receptor activity","MF"
"GO:0032358",0.999999999977638,0.816929863473974,0,1,"oxidized pyrimidine DNA binding","MF"
"GO:0061481",0.999999999977638,0.816929863473974,0,1,"response to TNF agonist","BP"
"GO:1902544",0.999999999977638,0.816929863473974,0,1,"regulation of DNA N-glycosylase activity","BP"
"GO:1902546",0.999999999977638,0.816929863473974,0,1,"positive regulation of DNA N-glycosylase activity","BP"
"GO:1905051",0.999999999977638,0.816929863473974,0,1,"regulation of base-excision repair","BP"
"GO:1905053",0.999999999977638,0.816929863473974,0,1,"positive regulation of base-excision repair","BP"
"GO:2001272",0.999999999977638,0.816929863473974,0,1,"positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis","BP"
"GO:0004633",0.999999999977695,0.821886097331029,0,1,"phosphopantothenoylcysteine decarboxylase activity","MF"
"GO:2001253",0.999999999977698,0.81733908934645,0,1,"regulation of histone H3-K36 trimethylation","BP"
"GO:0016036",0.999999999977708,0.785701448462366,0,1,"cellular response to phosphate starvation","BP"
"GO:0031335",0.999999999977708,0.785701448462366,0,1,"regulation of sulfur amino acid metabolic process","BP"
"GO:0031337",0.999999999977708,0.785701448462366,0,1,"positive regulation of sulfur amino acid metabolic process","BP"
"GO:0050666",0.999999999977708,0.785701448462366,0,1,"regulation of homocysteine metabolic process","BP"
"GO:0050668",0.999999999977708,0.785701448462366,0,1,"positive regulation of homocysteine metabolic process","BP"
"GO:0042628",0.999999999977711,0.82256210981661,0,1,"mating plug formation","BP"
"GO:0044704",0.999999999977711,0.82256210981661,0,1,"single-organism reproductive behavior","BP"
"GO:0045297",0.999999999977711,0.82256210981661,0,1,"post-mating behavior","BP"
"GO:0004727",0.9999999999778,0.847983353691331,0,1,"prenylated protein tyrosine phosphatase activity","MF"
"GO:0060827",0.999999999977818,0.838053532966484,0,1,"regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation","BP"
"GO:0060829",0.999999999977818,0.838053532966484,0,1,"negative regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation","BP"
"GO:0072198",0.999999999977818,0.838053532966484,0,1,"mesenchymal cell proliferation involved in ureter development","BP"
"GO:0072199",0.999999999977818,0.838053532966484,0,1,"regulation of mesenchymal cell proliferation involved in ureter development","BP"
"GO:2000729",0.999999999977818,0.838053532966484,0,1,"positive regulation of mesenchymal cell proliferation involved in ureter development","BP"
"GO:0032416",0.999999999977975,0.801319555845025,0,1,"negative regulation of sodium:proton antiporter activity","BP"
"GO:0097291",0.999999999977975,0.801319555845025,0,1,"renal phosphate ion absorption","BP"
"GO:0030294",0.999999999978021,0.806347144618625,0,1,"receptor signaling protein tyrosine kinase inhibitor activity","MF"
"GO:2001205",0.99999999997804,0.831662003723783,0,1,"negative regulation of osteoclast development","BP"
"GO:0008937",0.999999999978086,0.836311402236768,0,1,"ferredoxin-NAD(P) reductase activity","MF"
"GO:0015046",0.999999999978086,0.836311402236768,0,1,"rubredoxin-NADP reductase activity","MF"
"GO:0016731",0.999999999978086,0.836311402236768,0,1,"oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor","MF"
"GO:0005148",0.999999999978285,0.829447064613899,0,1,"prolactin receptor binding","MF"
"GO:0034602",0.999999999978345,0.848180773345157,0,1,"oxoglutarate dehydrogenase (NAD+) activity","MF"
"GO:1904806",0.999999999978345,0.848180773345157,0,1,"regulation of protein oxidation","BP"
"GO:1904808",0.999999999978345,0.848180773345157,0,1,"positive regulation of protein oxidation","BP"
"GO:2001034",0.999999999978346,0.848180773345157,0,1,"positive regulation of double-strand break repair via nonhomologous end joining","BP"
"GO:0021541",0.999999999978353,0.84818077334515,0,1,"ammon gyrus development","BP"
"GO:0035359",0.999999999978353,0.84818077334515,0,1,"negative regulation of peroxisome proliferator activated receptor signaling pathway","BP"
"GO:1901355",0.999999999978353,0.84818077334515,0,1,"response to rapamycin","BP"
"GO:1904383",0.999999999978353,0.84818077334515,0,1,"response to sodium phosphate","BP"
"GO:1904585",0.999999999978353,0.84818077334515,0,1,"response to putrescine","BP"
"GO:1904586",0.999999999978353,0.84818077334515,0,1,"cellular response to putrescine","BP"
"GO:0047166",0.999999999978364,0.801497047956202,0,1,"1-alkenylglycerophosphoethanolamine O-acyltransferase activity","MF"
"GO:0008694",0.999999999978381,0.836953904329602,0,1,"3-octaprenyl-4-hydroxybenzoate carboxy-lyase activity","MF"
"GO:0018791",0.999999999978381,0.836953904329602,0,1,"2-hydroxy-3-carboxy-6-oxo-7-methylocta-2,4-dienoate decarboxylase activity","MF"
"GO:0018792",0.999999999978381,0.836953904329602,0,1,"bis(4-chlorophenyl)acetate decarboxylase activity","MF"
"GO:0018793",0.999999999978381,0.836953904329602,0,1,"3,5-dibromo-4-hydroxybenzoate decarboxylase activity","MF"
"GO:0018794",0.999999999978381,0.836953904329602,0,1,"2-hydroxyisobutyrate decarboxylase activity","MF"
"GO:0018795",0.999999999978381,0.836953904329602,0,1,"2-hydroxy-2-methyl-1,3-dicarbonate decarboxylase activity","MF"
"GO:0034524",0.999999999978381,0.836953904329602,0,1,"2-hydroxyisophthalate decarboxylase activity","MF"
"GO:0034782",0.999999999978381,0.836953904329602,0,1,"dimethylmalonate decarboxylase activity","MF"
"GO:0034853",0.999999999978381,0.836953904329602,0,1,"2,4,4-trimethyl-3-oxopentanoate decarboxylase activity","MF"
"GO:0034854",0.999999999978381,0.836953904329602,0,1,"4,4-dimethyl-3-oxopentanoate decarboxylase activity","MF"
"GO:0034879",0.999999999978381,0.836953904329602,0,1,"2,3,6-trihydroxyisonicotinate decarboxylase activity","MF"
"GO:0034923",0.999999999978381,0.836953904329602,0,1,"phenanthrene-4,5-dicarboxylate decarboxylase activity","MF"
"GO:0034941",0.999999999978381,0.836953904329602,0,1,"pyrrole-2-carboxylate decarboxylase activity","MF"
"GO:0034947",0.999999999978381,0.836953904329602,0,1,"terephthalate decarboxylase activity","MF"
"GO:0034952",0.999999999978381,0.836953904329602,0,1,"malonate semialdehyde decarboxylase activity","MF"
"GO:0043727",0.999999999978381,0.836953904329602,0,1,"5-amino-4-imidazole carboxylate lyase activity","MF"
"GO:0043728",0.999999999978381,0.836953904329602,0,1,"2-keto-4-methylthiobutyrate aminotransferase activity","MF"
"GO:0051997",0.999999999978381,0.836953904329602,0,1,"2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase activity","MF"
"GO:0090673",0.999999999978381,0.836953904329602,0,1,"endothelial cell-matrix adhesion","BP"
"GO:0001632",0.999999999978465,0.780776460022223,0,1,"leukotriene B4 receptor activity","MF"
"GO:0004974",0.999999999978465,0.780776460022223,0,1,"leukotriene receptor activity","MF"
